nodes,model,budget_mib,cell_id,expert,copies,rank,node,rows,t1_self,t2_node,t3_remote,t4_forced,gpu_load,cap
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,14,3,18,4,4657,396,1208,2292,761,19076,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,30,2,18,4,3212,172,523,2517,0,19076,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,35,2,18,4,6805,292,925,4601,987,19076,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,52,1,18,4,1478,34,146,981,317,19076,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,25,2,19,4,6610,322,934,3668,1686,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,50,2,19,4,3845,233,640,1841,1131,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,82,5,19,4,2847,462,1316,1069,0,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,103,2,19,4,6913,332,981,4207,1393,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,111,1,19,4,629,19,50,504,56,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,124,1,19,4,729,21,62,567,79,21573,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,10,1,20,5,1053,38,101,881,33,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,17,2,20,5,3062,152,426,2420,64,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,32,2,20,5,3529,244,705,2423,157,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,36,2,20,5,6134,345,922,4203,664,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,61,2,20,5,4650,251,691,3365,343,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,121,1,20,5,39,2,2,32,3,18467,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,13,1,21,5,1777,63,179,1381,154,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,33,3,21,5,1836,248,680,908,0,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,39,2,21,5,3135,200,556,2245,134,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,44,1,21,5,12,1,1,10,0,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,69,2,21,5,2040,132,487,1421,0,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,82,5,21,5,2602,421,1352,829,0,11402,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,4,2,22,5,4108,216,645,2705,542,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,9,1,22,5,198,3,17,171,7,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,40,3,22,5,6496,431,1308,4188,569,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,79,3,22,5,1196,133,331,732,0,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,91,1,22,5,67,3,6,56,2,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,93,3,22,5,2425,236,698,1491,0,14490,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,8,7,23,5,2584,537,1644,403,0,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,37,3,23,5,5567,529,1654,3384,0,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,38,2,23,5,2709,199,572,1938,0,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,71,1,23,5,497,14,40,363,80,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,87,1,23,5,299,14,34,236,15,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,108,2,23,5,3998,207,658,2960,173,15654,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,29,1,24,6,4228,137,383,3527,181,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,58,1,24,6,5174,182,442,4097,453,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,59,1,24,6,0,0,0,0,0,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,99,1,24,6,1564,54,138,1351,21,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,102,1,24,6,1335,36,125,1051,123,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,105,1,24,6,2932,84,269,2324,255,15233,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,24,1,25,6,2217,83,211,1450,473,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,37,3,25,6,5886,561,1684,3239,402,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,54,1,25,6,0,0,0,0,0,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,76,1,25,6,1138,30,104,1003,1,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,79,3,25,6,548,111,333,103,1,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,118,1,25,6,980,27,88,764,101,10769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,26,1,26,6,1313,34,112,1015,152,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,47,1,26,6,1,0,0,1,0,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,48,3,26,6,2653,278,871,1504,0,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,74,1,26,6,644,14,49,561,20,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,82,5,26,6,1864,455,1309,53,47,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,96,1,26,6,2167,62,220,1737,148,8642,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,6,1,27,6,0,0,0,0,0,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,67,3,27,6,3921,455,1354,1655,457,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,73,1,27,6,9,0,0,8,1,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,75,1,27,6,3201,85,312,2748,56,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,104,1,27,6,2029,53,200,1585,191,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,122,1,27,6,1808,66,169,1538,35,10968,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,31,1,28,7,4554,140,431,3038,945,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,68,1,28,7,3211,96,295,2526,294,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,77,2,28,7,2879,150,471,1744,514,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,78,1,28,7,1703,55,152,1256,240,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,89,1,28,7,1422,45,133,922,322,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,112,1,28,7,0,0,0,0,0,13769,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,3,1,29,7,3009,93,305,2118,493,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,5,2,29,7,3840,305,954,2118,463,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,51,1,29,7,1657,44,150,1165,298,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,97,1,29,7,0,0,0,0,0,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,110,1,29,7,1565,64,140,1165,196,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,123,1,29,7,758,24,76,550,108,10829,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,34,1,30,7,2576,88,242,1758,488,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,45,1,30,7,5030,163,488,3336,1043,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,49,1,30,7,1063,43,95,729,196,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,70,1,30,7,14,2,1,11,0,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,83,1,30,7,2294,82,216,1607,389,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,93,3,30,7,1471,230,675,518,48,12448,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,8,7,31,7,2207,546,1603,58,0,9315,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,23,1,31,7,960,35,95,711,119,9315,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,27,2,31,7,4052,176,591,2366,919,9315,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,55,2,31,7,1346,154,489,646,57,9315,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,86,1,31,7,545,16,48,417,64,9315,17408
8,Qwen,16,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,115,1,31,7,205,5,18,174,8,9315,17408
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,89,1,0,0,20,0,0,13,7,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,107,2,0,0,76,1,10,65,0,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,110,8,0,0,138,15,30,93,0,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,247,3,0,0,187,9,17,161,0,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,255,1,0,0,80,5,6,31,38,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,292,1,0,0,46,0,2,38,6,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,350,2,0,0,50,0,7,43,0,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,377,1,0,0,50,0,7,28,15,647,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,19,7,1,0,113,10,35,68,0,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,60,1,1,0,59,1,2,37,19,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,71,1,1,0,12,0,1,5,6,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,119,5,1,0,199,9,28,162,0,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,144,1,1,0,57,1,5,40,11,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,145,1,1,0,26,0,3,13,10,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,209,2,1,0,25,0,5,20,0,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,293,4,1,0,138,8,22,108,0,629,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,81,2,2,0,99,3,5,91,0,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,101,1,2,0,21,0,2,14,5,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,127,6,2,0,196,11,32,153,0,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,160,2,2,0,89,2,10,61,16,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,227,1,2,0,95,0,5,50,40,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,263,1,2,0,25,0,1,15,9,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,329,1,2,0,49,0,3,28,18,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,349,5,2,0,115,7,29,79,0,689,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,9,7,3,0,164,6,27,131,0,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,98,4,3,0,114,2,30,82,0,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,108,1,3,0,15,0,1,11,3,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,129,1,3,0,24,0,1,20,3,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,138,1,3,0,41,0,1,34,6,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,172,1,3,0,66,2,1,54,9,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,234,2,3,0,74,3,9,62,0,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,315,1,3,0,85,2,4,69,10,583,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,109,1,4,1,95,4,5,65,21,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,159,1,4,1,94,0,5,60,29,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,166,1,4,1,211,3,6,85,117,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,200,2,4,1,38,1,4,21,12,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,219,2,4,1,129,3,4,68,54,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,326,3,4,1,159,5,17,121,16,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,334,2,4,1,121,0,12,109,0,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,361,1,4,1,29,0,1,13,15,876,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,37,1,5,1,109,2,6,39,62,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,119,5,5,1,143,10,31,102,0,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,189,3,5,1,100,6,15,79,0,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,206,2,5,1,99,3,9,87,0,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,210,4,5,1,93,4,10,79,0,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,238,2,5,1,75,1,12,62,0,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,286,2,5,1,73,1,6,33,33,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,321,1,5,1,30,0,2,13,15,722,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,19,7,6,1,173,14,37,122,0,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,45,2,6,1,124,6,15,103,0,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,50,1,6,1,119,3,7,32,77,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,68,1,6,1,67,0,1,25,41,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,76,6,6,1,150,12,42,96,0,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,92,1,6,1,106,2,5,45,54,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,115,1,6,1,65,1,3,28,33,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,283,1,6,1,30,0,0,13,17,834,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,32,4,7,1,113,5,31,77,0,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,113,1,7,1,123,1,7,57,58,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,167,1,7,1,96,0,3,30,63,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,223,1,7,1,82,0,3,34,45,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,233,1,7,1,101,3,6,49,43,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,247,3,7,1,99,4,21,74,0,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,271,2,7,1,135,5,22,108,0,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,277,1,7,1,115,3,13,56,43,864,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,128,3,8,2,156,5,18,125,8,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,156,1,8,2,4,0,0,4,0,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,187,1,8,2,35,0,1,30,4,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,210,4,8,2,94,3,19,66,6,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,212,1,8,2,32,0,2,25,5,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,257,1,8,2,212,1,13,177,21,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,288,1,8,2,42,0,2,34,6,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,335,1,8,2,43,1,0,33,9,618,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,9,7,9,2,90,9,34,47,0,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,11,4,9,2,119,1,18,100,0,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,82,1,9,2,105,2,5,89,9,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,84,1,9,2,83,1,7,62,13,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,124,1,9,2,36,1,3,24,8,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,162,1,9,2,17,1,0,14,2,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,253,1,9,2,22,1,2,17,2,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,313,1,9,2,42,1,3,37,1,514,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,39,1,10,2,64,1,2,49,12,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,76,6,10,2,123,12,31,77,3,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,91,1,10,2,20,1,0,18,1,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,153,1,10,2,12,0,0,11,1,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,300,1,10,2,144,2,10,114,18,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,317,1,10,2,60,1,0,49,10,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,322,1,10,2,35,1,1,31,2,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,345,1,10,2,115,2,3,92,18,573,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,1,1,11,2,35,0,2,28,5,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,136,1,11,2,10,0,1,7,2,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,218,2,11,2,138,6,11,111,10,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,228,1,11,2,60,0,4,49,7,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,238,2,11,2,94,2,9,70,13,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,326,3,11,2,123,6,15,102,0,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,330,2,11,2,113,5,9,92,7,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,369,1,11,2,22,1,0,19,2,595,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,46,2,12,3,50,2,6,42,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,59,2,12,3,67,2,9,56,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,78,1,12,3,91,1,5,52,33,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,105,2,12,3,91,3,7,81,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,110,8,12,3,172,23,39,110,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,221,2,12,3,55,6,3,46,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,250,3,12,3,83,5,9,69,0,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,264,1,12,3,57,1,6,26,24,666,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,7,2,13,3,101,4,4,77,16,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,104,1,13,3,116,4,9,68,35,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,132,1,13,3,70,1,4,48,17,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,146,2,13,3,66,3,7,56,0,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,176,2,13,3,49,1,2,46,0,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,214,2,13,3,106,0,6,70,30,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,242,1,13,3,86,3,4,53,26,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,293,4,13,3,138,10,19,109,0,732,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,13,1,14,3,70,0,4,47,19,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,123,2,14,3,77,2,6,69,0,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,175,2,14,3,99,0,7,79,13,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,222,2,14,3,153,3,7,117,26,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,225,1,14,3,74,1,3,54,16,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,226,1,14,3,16,0,2,13,1,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,280,1,14,3,52,0,2,37,13,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,339,3,14,3,147,4,12,131,0,688,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,9,7,15,3,97,10,29,58,0,768,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,10,2,15,3,76,0,5,71,0,768,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,49,1,15,3,135,2,5,85,43,768,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,265,2,15,3,104,4,17,83,0,768,612
16,K2,1,ours_l01_s1_pv2_r2_dwire_trace-610042_b1_k8_isolated,303,2,15,3,82,4,13,65,0,768,612
